id,title,description,courseTitle
task_0ff08c1a1bbb440da9c1164846e4e519,"Forelesninger, seminar, oppgavekurs og...","Complete the following activity to demonstrate mastery of the stated learning outcomes: Forelesninger, seminar, oppgavekurs og innleveringsoppgaver på Canvas. | Kommunisere synspunkter på rettslige spørsmål på de angitte rettsområdene til andre på en hensiktsmessig måte. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Rettslære for økonomer
task_f6628bce9371417b97e396b1f1b561f1,"Undervisningsopplegg Forelesninger, oppgavekurs og...","Complete the following activity to demonstrate mastery of the stated learning outcomes: Undervisningsopplegg Forelesninger, oppgavekurs og innleveringsoppgaver på Canvas. | forklare hvordan man holder seg oppdatert på temaer innenfor avtaleretten og kjøpsretten. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Rettslære for økonomer
task_75792b67d45c448eaa48b334daeeb0d9,Gjøre rede for og...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Gjøre rede for og forklare betydningen av de sentrale reglene innen avtalerett, samt for hovedreglene i skatterett, selskapsrett, penge- og kredittrett, konkursrett, økonomisk kriminalitet og konkurranserett/prissamarbeid som har betydning for ledelse av moderne virksomheter. | analysere problemstillinger innen kjøpsrett og avtalerett, og langt på vei selv kunne ta stilling til de problemstillinger som man typisk stilles overfor innenfor disse rettsområdene. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Rettslære for økonomer
task_d880f7131b3e4b6a96de2b51f0dfefa9,forklare hvordan man holder...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: forklare hvordan man holder seg oppdatert på temaer innenfor avtaleretten og kjøpsretten. | Identifisere problemstillinger innenfor avtaleretten , argumentere for ulike rettslige løsninger på konkrete rettslig problemstillinger innenfor dette rettsområdene, og foreta en endelig vurdering av hva som blir konklusjonen på det aktuelle rettsspørsmål. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Rettslære for økonomer
task_0892583a4f0e46da8c42522a8472cf0b,"Innenfor de øvrige rettsområdene,...","Complete the following activity to demonstrate mastery of the stated learning outcomes: Innenfor de øvrige rettsområdene, redegjøre for hva reglene går ut på og presentere de viktigste problemstillingene som kan oppstå på bakgrunn av de rettslige kildene, og ta stilling til enklere praktiske rettsspørsmål. | analysere problemstillinger innen kjøpsrett og avtalerett, og langt på vei selv kunne ta stilling til de problemstillinger som man typisk stilles overfor innenfor disse rettsområdene. | identifisere problemstillinger innenfor avtaleretten og kjøpsretten, argumentere for ulike rettslige løsninger på konkrete rettslig problemstillinger innenfor disse rettsområdene, og foreta en endelig vurdering av hva som blir konklusjonen på det aktuelle rettsspørsmål. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Rettslære for økonomer
task_b76a7f497f8944238c9ee031bbe1af36,Forklare generelt hvordan en...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Forklare generelt hvordan en tar utgangspunkt i rettslige problemstillinger og finner relevante rettslige kilder for å løse rettslige problemer ved hjelp av juridisk metode og analyse. | Undervisningsopplegg Forelesninger, oppgavekurs og innleveringsoppgaver på Canvas. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Rettslære for økonomer
task_3b6f8e08172f4c0b9db7b806605bcc27,Kunne kommunisere synspunkter på...,Complete the following activity to demonstrate mastery of the stated learning outcomes: Kunne kommunisere synspunkter på rettslige spørsmål på de angitte rettsområdene til andre på en hensiktsmessig måte. | Forklare generelt hvordan en tar utgangspunkt i rettslige problemstillinger og finner relevante rettslige kilder for å løse rettslige problemer ved hjelp av juridisk metode og analyse. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.,Rettslære for økonomer
task_53bc2841d4ae4de6a4ff557d782b2f22,forklare generelt hvordan en...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: forklare generelt hvordan en tar utgangspunkt i rettslige problemstillinger og finner relevante rettslige kilder for å løse rettslige problemer ved hjelp av juridisk metode og analyse. | Kommunisere synspunkter på rettslige spørsmål på de angitte rettsområdene til andre på en hensiktsmessig måte. | gjøre rede for og forklare betydningen av de sentrale reglene innen avtalerett og kjøpsrett, samt for hovedreglene i selskapsrett, immaterialrett, penge- og kredittrett, garanti- og panterett og konkursrett som har betydning for ledelse av moderne virksomheter. Studenten skal også kunne gjøre rede for og drøfte hovedbestemmelsene i regelverket om økonomisk kriminalitet. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Rettslære for økonomer
task_27f2e87d2cfe4a6aadfbe6071b053fd6,"Innenfor de øvrige rettsområdene,...","Complete the following activity to demonstrate mastery of the stated learning outcomes: Innenfor de øvrige rettsområdene, redegjøre for hva reglene går ut på og presentere de viktigste problemstillingene som kan oppstå på bakgrunn av de rettslige kildene, og ta stilling til enklere praktiske rettsspørsmål. | forklare generelt hvordan en tar utgangspunkt i rettslige problemstillinger og finner relevante rettslige kilder for å løse rettslige problemer ved hjelp av juridisk metode og analyse. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Rettslære for økonomer
task_66a2b2f48e4546b8a74418c3337b3b10,Identifisere problemstillinger innenfor avtaleretten...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Identifisere problemstillinger innenfor avtaleretten , argumentere for ulike rettslige løsninger på konkrete rettslig problemstillinger innenfor dette rettsområdene, og foreta en endelig vurdering av hva som blir konklusjonen på det aktuelle rettsspørsmål. | Beregne egen personskatt og selskapsskatt ut fra hovedreglene i skatteloven | Undervisningsopplegg Forelesninger, oppgavekurs og innleveringsoppgaver på Canvas. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Rettslære for økonomer
task_9c547c37aa624f0abad46ec2947d147b,"Undervisningsopplegg Forelesninger, oppgavekurs og...","Complete the following activity to demonstrate mastery of the stated learning outcomes: Undervisningsopplegg Forelesninger, oppgavekurs og innleveringsoppgaver på Canvas. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Rettslære for økonomer
task_8b04537c76b942518d64189f050d4d72,"Undervisningsopplegg Forelesninger, oppgavekurs og...","Complete the following activity to demonstrate mastery of the stated learning outcomes: Undervisningsopplegg Forelesninger, oppgavekurs og innleveringsoppgaver på Canvas. | Kunne kommunisere synspunkter på rettslige spørsmål på de angitte rettsområdene til andre på en hensiktsmessig måte. | Kommunisere synspunkter på rettslige spørsmål på de angitte rettsområdene til andre på en hensiktsmessig måte. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Rettslære for økonomer
task_73076fae9eef42dbb55b9f4abdb7f6c2,Forklare generelt hvordan en...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Forklare generelt hvordan en tar utgangspunkt i rettslige problemstillinger og finner relevante rettslige kilder for å løse rettslige problemer ved hjelp av juridisk metode og analyse. | Gjøre rede for og forklare betydningen av de sentrale reglene innen avtalerett, samt for hovedreglene i skatterett, selskapsrett, penge- og kredittrett, konkursrett, økonomisk kriminalitet og konkurranserett/prissamarbeid som har betydning for ledelse av moderne virksomheter. | Forelesninger, seminar, oppgavekurs og innleveringsoppgaver på Canvas. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Rettslære for økonomer
task_0827fdfe994149309a588e028104b05c,"Undervisningsopplegg Forelesninger, oppgavekurs og...","Complete the following activity to demonstrate mastery of the stated learning outcomes: Undervisningsopplegg Forelesninger, oppgavekurs og innleveringsoppgaver på Canvas. | Kunne kommunisere synspunkter på rettslige spørsmål på de angitte rettsområdene til andre på en hensiktsmessig måte. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Rettslære for økonomer
task_88d2386d81f042779e8ffb5487a1da57,"Innenfor de øvrige rettsområdene,...","Complete the following activity to demonstrate mastery of the stated learning outcomes: Innenfor de øvrige rettsområdene, redegjøre for hva reglene går ut på og presentere de viktigste problemstillingene som kan oppstå på bakgrunn av de rettslige kildene, og ta stilling til enklere praktiske rettsspørsmål. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Rettslære for økonomer
task_cb4487a6bb884aae808af9d58e7c2182,Identifisere problemstillinger innenfor avtaleretten...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Identifisere problemstillinger innenfor avtaleretten , argumentere for ulike rettslige løsninger på konkrete rettslig problemstillinger innenfor dette rettsområdene, og foreta en endelig vurdering av hva som blir konklusjonen på det aktuelle rettsspørsmål. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Rettslære for økonomer
task_1328515d27634c8f9bd20c7fcbe14d29,forklare hvordan man holder...,Complete the following activity to demonstrate mastery of the stated learning outcomes: forklare hvordan man holder seg oppdatert på temaer innenfor avtaleretten og kjøpsretten. | Kommunisere synspunkter på rettslige spørsmål på de angitte rettsområdene til andre på en hensiktsmessig måte. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.,Rettslære for økonomer
task_6a3696f8babd42e7ae6bc6a74a1c1e9b,Kandidaten kan velge sannsynlighetsmodell...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Kandidaten kan velge sannsynlighetsmodell og regne med diskrete og kontinuerlige sannsynlighetsfordelinger, inkludert Binomisk fordeling, Hypergeometrisk fordeling, Poissonfordeling, Normalfordeling/Normaltilnærming og t-fordeling. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Statistikk for økonomer
task_4169d5e1e8c348f3befa49c4c52b7135,Kandidaten kan gjennomføre hypotesetesting...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Kandidaten kan gjennomføre hypotesetesting i de mest brukte statistiske modellene. Kandidaten kan vurdere ulike testmetoder, tolke signifikansnivå, signifikanssannsynlighet og teststyrke. | Kandidaten kan arbeide med statistisk faglitteratur. | Kandidaten kan estimere ukjente parametre. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Statistikk for økonomer
task_f953947bdcea4aa2b4fe726e6447fd92,Kandidaten kan uttrykke seg...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Kandidaten kan uttrykke seg presist og resonnere logisk om kvantitative knyttet til analyse av statistiske data. | Undervisningsopplegg Forelesninger 18 dobbelforelesninger i plenum. Repetisjon 2x2 timer rett i forkant av eksamen. Regneøvinger 10 dialogbaserte sett med øvinger - fordelt på 15 grupper per uke. Deltagerne organiseres i minigrupper på 4 personer som har 2 timer per uke. Obligatorisk oppmøte på 6 av 10 øvinger. 3 av de dialogbaserte gruppene blir ledet av forelesere. 10 sett med øvingsoppgaver for selvstudium der studenter som trenger hjelp med oppgavene kan møte opp på orakeltimene. 1 sett med innleveringsoppgaver som rettes/kommenteres. Multiple choice 16 frivillige multiple choice tester, en for hver ordinær forelesning. Orakeltjeneste Orakeltjeneste gjennom hele semesteret helt frem til eksamen. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Statistikk for økonomer
task_28469b4f479c44c4b20da5dc617fa27b,Kandidaten kan gjennomføre hypotesetesting...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Kandidaten kan gjennomføre hypotesetesting i de mest brukte statistiske modellene. Kandidaten kan vurdere ulike testmetoder, tolke signifikansnivå, signifikanssannsynlighet og teststyrke. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Statistikk for økonomer
task_04208c88f2c84f84ae4c56a6cd9964ac,Kandidaten kan gjennomføre grunnleggende...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Kandidaten kan gjennomføre grunnleggende sannsynlighetsregning, inkludert bruk av sannsynlighetsmodeller, kombinatorikk, utvalgsmodeller, betingede sannsynligheter, lov om total sannsynlighet, Bayes lov og uavhengighet. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Statistikk for økonomer
task_494c7ca684bb4af3b5757721ef4a05d0,Kandidaten kan anvende statistiske...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Kandidaten kan anvende statistiske modeller til å drøfte problemstillinger innenfor det økonomiske fagområdet. | Kandidaten kan velge sannsynlighetsmodell og regne med diskrete og kontinuerlige sannsynlighetsfordelinger, inkludert Binomisk fordeling, Hypergeometrisk fordeling, Poissonfordeling, Normalfordeling/Normaltilnærming og t-fordeling. | Kandidaten kan presentere og tolke statistiske data ved hjelp av sentral- og spredningsmål, frekvensfordelinger og grafiske metoder. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Statistikk for økonomer
task_530cccdca04f482696c0a6fa327a27f5,Kandidaten kan presentere og...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Kandidaten kan presentere og tolke statistiske data ved hjelp av sentral- og spredningsmål, frekvensfordelinger og grafiske metoder. | Kandidaten kan analysere samvariasjon mellom to eller flere stokastiske variabler, både ved hjelp av regresjonsanalyse og ved tolkning av korrelasjonskoeffisienten, og ved estimering og tolkning av regresjonskoeffisienten. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Statistikk for økonomer
task_3631db1ffed84d91b6f5481c98082609,Kandidaten kan anvende etablerte...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Kandidaten kan anvende etablerte statistiske metoder til å analysere statistiske data, og unngå de vanligste fallgruvene i slike analyser. | Kandidaten kan arbeide med statistisk faglitteratur. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Statistikk for økonomer
task_301f86f00e4543e6b7bde89f042615d7,Kandidaten kan estimere ukjente...,Complete the following activity to demonstrate mastery of the stated learning outcomes: Kandidaten kan estimere ukjente parametre. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.,Statistikk for økonomer
task_9b7e9af0beb34b72bb8c16b5140ceff5,Kandidaten kan gjennomføre grunnleggende...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Kandidaten kan gjennomføre grunnleggende sannsynlighetsregning, inkludert bruk av sannsynlighetsmodeller, kombinatorikk, utvalgsmodeller, betingede sannsynligheter, lov om total sannsynlighet, Bayes lov og uavhengighet. | Kandidaten kan presentere og tolke statistiske data ved hjelp av sentral- og spredningsmål, frekvensfordelinger og grafiske metoder. | Kandidaten kan gjennomføre hypotesetesting i de mest brukte statistiske modellene. Kandidaten kan vurdere ulike testmetoder, tolke signifikansnivå, signifikanssannsynlighet og teststyrke. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Statistikk for økonomer
task_bf2cdcf556ae4337afbe9893ad422152,Kandidaten kan velge sannsynlighetsmodell...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Kandidaten kan velge sannsynlighetsmodell og regne med diskrete og kontinuerlige sannsynlighetsfordelinger, inkludert Binomisk fordeling, Hypergeometrisk fordeling, Poissonfordeling, Normalfordeling/Normaltilnærming og t-fordeling. | Kandidaten kan anvende statistiske modeller til å drøfte problemstillinger innenfor det økonomiske fagområdet. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Statistikk for økonomer
task_e993eba50e6f4f4ebdaf1495fc079b39,Kandidaten kan estimere ukjente...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Kandidaten kan estimere ukjente parametre. | Kandidaten kan uttrykke seg presist og resonnere logisk om kvantitative knyttet til analyse av statistiske data. | Kandidaten kan presentere og tolke statistiske data ved hjelp av sentral- og spredningsmål, frekvensfordelinger og grafiske metoder. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Statistikk for økonomer
task_17510424d71842f39edfbcefd4aed79f,Kandidaten kan uttrykke seg...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Kandidaten kan uttrykke seg presist og resonnere logisk om kvantitative knyttet til analyse av statistiske data. | Kandidaten kan analysere samvariasjon mellom to eller flere stokastiske variabler, både ved hjelp av regresjonsanalyse og ved tolkning av korrelasjonskoeffisienten, og ved estimering og tolkning av regresjonskoeffisienten. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Statistikk for økonomer
task_eec7a6de783841e6b3955a989f715654,Kandidaten kan velge sannsynlighetsmodell...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Kandidaten kan velge sannsynlighetsmodell og regne med diskrete og kontinuerlige sannsynlighetsfordelinger, inkludert Binomisk fordeling, Hypergeometrisk fordeling, Poissonfordeling, Normalfordeling/Normaltilnærming og t-fordeling. | Kandidaten kan uttrykke seg presist og resonnere logisk om kvantitative knyttet til analyse av statistiske data. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Statistikk for økonomer
task_273e022734a14ba5931ef3ffc31125bd,Undervisningsopplegg Forelesninger 18 dobbelforelesninger...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Undervisningsopplegg Forelesninger 18 dobbelforelesninger i plenum. Repetisjon 2x2 timer rett i forkant av eksamen. Regneøvinger 10 dialogbaserte sett med øvinger - fordelt på 15 grupper per uke. Deltagerne organiseres i minigrupper på 4 personer som har 2 timer per uke. Obligatorisk oppmøte på 6 av 10 øvinger. 3 av de dialogbaserte gruppene blir ledet av forelesere. 10 sett med øvingsoppgaver for selvstudium der studenter som trenger hjelp med oppgavene kan møte opp på orakeltimene. 1 sett med innleveringsoppgaver som rettes/kommenteres. Multiple choice 16 frivillige multiple choice tester, en for hver ordinær forelesning. Orakeltjeneste Orakeltjeneste gjennom hele semesteret helt frem til eksamen. | Kandidaten kan gjennomføre hypotesetesting i de mest brukte statistiske modellene. Kandidaten kan vurdere ulike testmetoder, tolke signifikansnivå, signifikanssannsynlighet og teststyrke. | Kandidaten kan analysere samvariasjon mellom to eller flere stokastiske variabler, både ved hjelp av regresjonsanalyse og ved tolkning av korrelasjonskoeffisienten, og ved estimering og tolkning av regresjonskoeffisienten. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Statistikk for økonomer
task_27fd6bdbe12244dabf353643f04d762b,Kandidaten kan anvende statistiske...,Complete the following activity to demonstrate mastery of the stated learning outcomes: Kandidaten kan anvende statistiske modeller til å drøfte problemstillinger innenfor det økonomiske fagområdet. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.,Statistikk for økonomer
task_a072938d68f64b0aa145eec095c489f5,Kandidaten kan analysere sannsynlighetsfordelinger...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Kandidaten kan analysere sannsynlighetsfordelinger og beregne forventning og varians til en stokastisk variabel, og videreføre dette til lineærkombinasjoner av stokastiske variabler. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Statistikk for økonomer
task_77593ec50a014ca184c8bd0aa6113cc7,Kandidaten kan uttrykke seg...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Kandidaten kan uttrykke seg presist og resonnere logisk om kvantitative knyttet til analyse av statistiske data. | Kandidaten kan bruke simultane sannsynlighetsfordelinger, og kan beregne forventning, varians og kovarians. | Kandidaten kan analysere sannsynlighetsfordelinger og beregne forventning og varians til en stokastisk variabel, og videreføre dette til lineærkombinasjoner av stokastiske variabler. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Statistikk for økonomer
task_fb3e61f9b2124ca5b72b3fa4cf4aa9e7,Kandidaten kan presentere og...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Kandidaten kan presentere og tolke statistiske data ved hjelp av sentral- og spredningsmål, frekvensfordelinger og grafiske metoder. | Kandidaten kan estimere ukjente parametre. | Undervisningsopplegg Forelesninger 18 dobbelforelesninger i plenum. Repetisjon 2x2 timer rett i forkant av eksamen. Regneøvinger 10 dialogbaserte sett med øvinger - fordelt på 15 grupper per uke. Deltagerne organiseres i minigrupper på 4 personer som har 2 timer per uke. Obligatorisk oppmøte på 6 av 10 øvinger. 3 av de dialogbaserte gruppene blir ledet av forelesere. 10 sett med øvingsoppgaver for selvstudium der studenter som trenger hjelp med oppgavene kan møte opp på orakeltimene. 1 sett med innleveringsoppgaver som rettes/kommenteres. Multiple choice 16 frivillige multiple choice tester, en for hver ordinær forelesning. Orakeltjeneste Orakeltjeneste gjennom hele semesteret helt frem til eksamen. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Statistikk for økonomer
task_9f1d354656c64cfeaf98959021a1aa95,Kandidaten kan arbeide med...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Kandidaten kan arbeide med statistisk faglitteratur. | Kandidaten kan presentere og tolke statistiske data ved hjelp av sentral- og spredningsmål, frekvensfordelinger og grafiske metoder. | Kandidaten kan gjennomføre hypotesetesting i de mest brukte statistiske modellene. Kandidaten kan vurdere ulike testmetoder, tolke signifikansnivå, signifikanssannsynlighet og teststyrke. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Statistikk for økonomer
task_6d528f4c0d7b4228b34603c3434b28f1,Kandidaten kan arbeide med...,Complete the following activity to demonstrate mastery of the stated learning outcomes: Kandidaten kan arbeide med statistisk faglitteratur. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.,Statistikk for økonomer
task_fa176fdc87e64ed58b8cb3e6aa6d90ea,Kan identifisere og forklare...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Kan identifisere og forklare sentrale temaer, teorier, problemstillinger, verktøy og metoder innenfor strategifaget. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Strategisk ledelse
task_0863a56305fa4e42879fb2de8bdb74fd,Kan identifisere og forklare...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Kan identifisere og forklare sentrale temaer, teorier, problemstillinger, verktøy og metoder innenfor strategifaget. | Kan utarbeide og begrunne strategiske valg på forretningsenhetsnivå og konsernnivå basert på en strategisk analyse. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Strategisk ledelse
task_233b567c6d2c4b25b68001721c04df31,Kan vurdere og tilpasse...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Kan vurdere og tilpasse strategiske valg for implementering og iverksetting. | Kan vurdere og diskutere etiske aspekter ved en strategi, samt dens implikasjoner for bærekraft og samfunnet. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Strategisk ledelse
task_d5b17d9c27b1403da44a11b11e7febdc,Kan anvende metoder for...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Kan anvende metoder for å analysere bedrifters eksterne konkurranseomgivelser, interne ressurser og aktiviteter. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Strategisk ledelse
task_f7bc47118511453fad9530506fb2949e,Kan vurdere og diskutere...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Kan vurdere og diskutere etiske aspekter ved en strategi, samt dens implikasjoner for bærekraft og samfunnet. | Kan kommunisere og formidle faglige problemstillinger, analyser og resultater innenfor strategifaget til ulike målgrupper. | Kan vurdere hvorfor prestasjonsforskjeller kan vedvare over tid og diskutere potensielle endringsfaktorer. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Strategisk ledelse
task_a7417ad49f244b78a120c0922c279b68,Kan vurdere hvorfor prestasjonsforskjeller...,Complete the following activity to demonstrate mastery of the stated learning outcomes: Kan vurdere hvorfor prestasjonsforskjeller kan vedvare over tid og diskutere potensielle endringsfaktorer. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.,Strategisk ledelse
task_21bc9f38a13d4376ac70b84c35639b8e,Kan kommunisere og formidle...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Kan kommunisere og formidle faglige problemstillinger, analyser og resultater innenfor strategifaget til ulike målgrupper. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Strategisk ledelse
task_2326689b909142eb979b4b91d5657b90,Kan kommunisere og formidle...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Kan kommunisere og formidle faglige problemstillinger, analyser og resultater innenfor strategifaget til ulike målgrupper. | Kan anvende metoder for å analysere bedrifters eksterne konkurranseomgivelser, interne ressurser og aktiviteter. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Strategisk ledelse
task_b7985a45d77349d48dcd37543c188db3,Kan kommunisere og formidle...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Kan kommunisere og formidle faglige problemstillinger, analyser og resultater innenfor strategifaget til ulike målgrupper. | Kan vurdere hvorfor prestasjonsforskjeller kan vedvare over tid og diskutere potensielle endringsfaktorer. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Strategisk ledelse
task_434819c257704c1daddc04a85bcc103d,Kan vurdere og reflektere...,Complete the following activity to demonstrate mastery of the stated learning outcomes: Kan vurdere og reflektere over relevante fag- og yrkesetiske problemstillinger i strategiske sammenhenger. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.,Strategisk ledelse
task_64e8b2b15d7647a8a267b4418875792f,Kan utarbeide og begrunne...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Kan utarbeide og begrunne strategiske valg på forretningsenhetsnivå og konsernnivå basert på en strategisk analyse. | Kan vurdere og reflektere over relevante fag- og yrkesetiske problemstillinger i strategiske sammenhenger. | Undervisningsopplegg Emnet vil tilbys som en miks av digital og fysisk undervisning. Den digitale delen består av teori-videoer. Alt som tidligere ble levert som enveis-kommunikasjon om teori i Aud Max, flyttes over på video slik at studentene kan se det når de vil og så mange ganger de ønsker. Den fysiske delen består av tre typer samlinger. Den første er heldagsworkshops, hvor studentene får jobbe med å anvende teori og verktøy fra emnet for å gi mening til et reelt case knyttet til en gjest fra næringslivet. Vi vil ha tre slike heldags workshops gjennom emnet. Den andre typen er seks sesjoner/mini-workshops (a 2 timer) i Aud Max hvor studentene kan stille spørsmål om innhold i teorivideoene og/eller vi eksemplifiserer teori fra emnet gjennom å jobbe med case (noen sesjoner med gjester fra næringslivet). Minst en av disse seks sesjonene vil fokusere på case som har et dedikert bærekraftsfokus. Den siste delen er case-presentasjoner hvor studentene presenterer case de har jobbet for medstudenter i sesjoner ledet av studentassistenter. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Strategisk ledelse
task_0be38a8b85e1452fafe6cb54734f154d,Kan identifisere og forklare...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Kan identifisere og forklare sentrale temaer, teorier, problemstillinger, verktøy og metoder innenfor strategifaget. | Kan vurdere og reflektere over relevante fag- og yrkesetiske problemstillinger i strategiske sammenhenger. | Kan utarbeide og begrunne strategiske valg på forretningsenhetsnivå og konsernnivå basert på en strategisk analyse. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Strategisk ledelse
task_90857dc2078941d0add6964f645c8ce4,"Kan planlegge, organisere og...","Complete the following activity to demonstrate mastery of the stated learning outcomes: Kan planlegge, organisere og gjennomføre varierte arbeidsoppgaver og prosjekter over tid, både selvstendig og som deltaker i en gruppe, i tråd med etiske krav og retningslinjer. | Kan vurdere hvorfor prestasjonsforskjeller kan vedvare over tid og diskutere potensielle endringsfaktorer. | Kan diskutere de viktigste årsakene til prestasjonsforskjeller mellom bedrifter både innad i- og på tvers av bransjer. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Strategisk ledelse
task_65d849a1d7bd445baf20fd67e330885b,Kan vurdere og tilpasse...,"Complete the following activity to demonstrate mastery of the stated learning outcomes: Kan vurdere og tilpasse strategiske valg for implementering og iverksetting. | Kan kommunisere og formidle faglige problemstillinger, analyser og resultater innenfor strategifaget til ulike målgrupper. Deliverable: a short report (700–900 words) and a brief 3‑minute in‑class presentation.",Strategisk ledelse
